Time,wy,iu,il,ia,ib,ic,iu_ref,il_ref,ia_ref,ib_ref,ic_ref,vc_ua,vc_ub,vc_uc,vc_la,vc_lb,vc_lc,ie1,ie2,ie1_ref,ie2_ref,vo
0.454575762627105,35.8085263911985,2.01278574007999,-2.01278574007998,-2.51276275119108,3.48897345357789,-0.976210702386821,2.01290103304239,-2.01290103304239,-2.52840100028089,3.48352275782912,-0.955121757548226,657.964451378222,639.811441554039,715.981127798728,682.214489968232,686.509111444842,632.374923403179,-0.640446586522748,0.839572342056835,-0.639824043959379,0.839516501873732,-0.930841188817905
0.454742457076179,35.6775994208468,2.01290103115737,-2.01290103115771,-2.52804887896867,3.48363631215905,-0.955587433190054,2.0130219146651,-2.0130219146651,-2.54353883482277,3.47808028489434,-0.934541450071567,658.199416690277,639.612279639234,716.050182307575,682.055411175306,686.758370553973,632.174952799024,-0.639823990862241,0.839516421157479,-0.640243351459503,0.838560093194246,-1.05096231219491
0.454909151525254,35.5466724504951,2.0130219126927,-2.01302191269248,-2.54319000663261,3.47819623694293,-0.935006230310545,2.01314803759705,-2.01314803759705,-2.55853213079911,3.47253645432494,-0.914004323525828,658.433584583503,639.414517076474,716.117341123056,681.892731821187,687.008802670424,631.97889188829,-0.640243283196858,0.838560025646067,-0.642727974802256,0.835825696587563,-1.14008252593906
0.455075845974329,35.4157454801433,2.01314803553469,-2.0131480355347,-2.55818658611156,3.47265476902579,-0.91446818291422,2.01327898121829,-2.01327898121829,-2.57338135154744,3.46689280214633,-0.893511450598895,658.666835976319,639.21888719212,716.182887714606,681.725282492089,687.260351621285,631.787158210149,-0.64272787631369,0.835825655116892,-0.645062379539013,0.833196870982647,-1.22607719811892
0.455242540423404,35.2848185097916,2.01327897907472,-2.01327897907444,-2.57303908048092,3.46701344453853,-0.893974364057891,2.01341431079229,-2.01341431079229,-2.58808697134349,3.46115085929295,-0.873063887949467,658.898712360345,639.025833860166,716.247019518606,681.552370618561,687.513292169364,631.599947357366,-0.645062283005078,0.833196828235495,-0.647215280681849,0.830692235380411,-1.30841093119319
0.455409234872479,35.1538915394399,2.01341430857881,-2.01341430857881,-2.58774796375795,3.46127379452435,-0.873525830766404,2.01355362822746,-2.01355362822746,-2.60264947519902,3.45531215148786,-0.852662676288844,659.129254287088,638.835300814752,716.309703411035,681.374125599021,687.76760673406,631.417195785092,-0.647215186574801,0.830692191072803,-0.649190731346607,0.828309636563063,-1.38718646248595
0.455575929321554,35.0229645690881,2.01355362595563,-2.01355362595575,-2.60231372070183,3.45543734481749,-0.853123624115534,2.01369654937402,-2.01369654937402,-2.61706935866088,3.44937819912495,-0.832308840464079,659.358507671704,638.647225499318,716.37090400309,681.190686337616,688.023273224002,631.238837748434,-0.649190639624129,0.828309590715828,-0.6509939879179,0.826046034693718,-1.46250123144108
0.455742623770628,34.8920375987364,2.01369654703915,-2.01369654703946,-2.616736846611,3.44950561592669,-0.832768769315386,2.01384270393697,-2.01384270393697,-2.63134712761125,3.44335051715379,-0.812003389542536,659.586517048927,638.461547205324,716.4305862755,681.002189651941,688.28026963963,631.064808294121,-0.650993898519068,0.826045987337675,-0.652632396668196,0.823896933346987,-1.53446638966301
0.455909318219703,34.7611106283847,2.01384270154493,-2.01384270154494,-2.63101784712332,3.44348012291743,-0.812462275794091,2.01399173532946,-2.01399173532946,-2.64548329806915,3.43723061496703,-0.79174731689788,659.813325383135,638.278207838465,716.488715847809,680.808769042285,688.538574185094,630.895043620244,-0.65263230950101,0.823896884537026,-0.654109060764313,0.821860242635012,-1.6031313840337
0.456076012668778,34.6301836580329,2.01399173289696,-2.01399173289678,-2.64515723801887,3.43736237530277,-0.792205137284079,2.01414330053132,-2.01414330053132,-2.65947839599316,3.43101999629047,-0.771541600297304,660.038973721805,638.097151351127,716.545258942146,680.610555404019,688.798165582326,630.729480918405,-0.65410897580285,0.821860192391195,-0.655430376529694,0.819932162761688,-1.66861983175806
